image_path,image_name,subject_id,true_label,predicted_label,probability_live,probability_spoof,correct
test_split/7306/live/512635.png,512635.png,7306,live,live,0.995,0.004883,True
test_split/7306/live/513337.png,513337.png,7306,live,live,0.9946,0.00537,True
test_split/7306/live/514482.png,514482.png,7306,live,live,0.9946,0.00537,True
test_split/7306/live/515816.png,515816.png,7306,live,live,0.994,0.00586,True
test_split/7306/live/516335.png,516335.png,7306,live,live,0.9707,0.0293,True
test_split/7306/live/517258.png,517258.png,7306,live,live,0.9956,0.004395,True
test_split/7306/live/517417.png,517417.png,7306,live,live,0.995,0.004883,True
test_split/7306/live/525069.png,525069.png,7306,live,live,0.995,0.004883,True
test_split/7306/live/526844.png,526844.png,7306,live,live,0.9956,0.004395,True
test_split/7306/live/530383.png,530383.png,7306,live,live,0.9497,0.0503,True
test_split/7306/live/537219.png,537219.png,7306,live,live,0.9956,0.004395,True
test_split/7306/live/537598.png,537598.png,7306,live,live,0.9946,0.00537,True
test_split/7306/live/540840.png,540840.png,7306,live,live,0.9946,0.00537,True
test_split/7306/live/540855.png,540855.png,7306,live,live,0.9937,0.006348,True
test_split/7306/live/544909.png,544909.png,7306,live,live,0.9937,0.006348,True
test_split/7306/live/551587.png,551587.png,7306,live,live,0.9956,0.004395,True
test_split/7306/live/552010.png,552010.png,7306,live,live,0.992,0.007812,True
test_split/7306/live/552245.png,552245.png,7306,live,live,0.9937,0.006348,True
test_split/7306/live/552730.png,552730.png,7306,live,live,0.9883,0.01172,True
test_split/7306/live/559379.png,559379.png,7306,live,live,0.995,0.004883,True
test_split/7306/spoof/515142.png,515142.png,7306,spoof,live,0.9946,0.00537,False
test_split/7306/spoof/542318.png,542318.png,7306,spoof,live,0.995,0.004883,False
test_split/7306/spoof/542875.png,542875.png,7306,spoof,live,0.995,0.004883,False
test_split/7306/spoof/560130.png,560130.png,7306,spoof,live,0.9946,0.00537,False
test_split/7307/live/495296.png,495296.png,7307,live,live,0.9946,0.00537,True
test_split/7307/live/498314.png,498314.png,7307,live,live,0.9946,0.00537,True
test_split/7307/live/503212.png,503212.png,7307,live,live,0.9946,0.00537,True
test_split/7307/live/505300.png,505300.png,7307,live,live,0.995,0.004883,True
test_split/7307/live/507983.png,507983.png,7307,live,live,0.994,0.00586,True
test_split/7307/live/508007.png,508007.png,7307,live,live,0.993,0.006836,True
test_split/7307/live/509154.png,509154.png,7307,live,live,0.9927,0.007324,True
test_split/7307/live/509468.png,509468.png,7307,live,live,0.995,0.004883,True
test_split/7307/live/513299.png,513299.png,7307,live,live,0.994,0.00586,True
test_split/7307/live/517226.png,517226.png,7307,live,live,0.994,0.00586,True
test_split/7307/live/518288.png,518288.png,7307,live,live,0.995,0.004883,True
test_split/7307/live/521709.png,521709.png,7307,live,live,0.9937,0.006348,True
test_split/7307/live/522303.png,522303.png,7307,live,live,0.858,0.1421,True
test_split/7307/live/522584.png,522584.png,7307,live,live,0.985,0.01514,True
test_split/7307/live/522673.png,522673.png,7307,live,live,0.9956,0.004395,True
test_split/7307/live/523964.png,523964.png,7307,live,live,0.9946,0.00537,True
test_split/7307/live/533028.png,533028.png,7307,live,live,0.995,0.004883,True
test_split/7307/live/535148.png,535148.png,7307,live,live,0.9946,0.00537,True
test_split/7307/live/535800.png,535800.png,7307,live,live,0.9917,0.0083,True
test_split/7307/live/536049.png,536049.png,7307,live,live,0.9927,0.007324,True
test_split/7307/live/536456.png,536456.png,7307,live,live,0.995,0.004883,True
test_split/7307/live/538389.png,538389.png,7307,live,live,0.9956,0.004395,True
test_split/7307/live/540439.png,540439.png,7307,live,live,0.9517,0.04834,True
test_split/7307/live/551657.png,551657.png,7307,live,live,0.9834,0.0166,True
test_split/7307/live/551941.png,551941.png,7307,live,live,0.9956,0.004395,True
test_split/7307/live/553742.png,553742.png,7307,live,live,0.993,0.006836,True
test_split/7307/live/556041.png,556041.png,7307,live,live,0.9946,0.00537,True
test_split/7307/live/557738.png,557738.png,7307,live,live,0.9956,0.004395,True
test_split/7307/live/557793.png,557793.png,7307,live,live,0.994,0.00586,True
test_split/7307/live/558564.png,558564.png,7307,live,live,0.995,0.004883,True
test_split/7307/spoof/495159.png,495159.png,7307,spoof,spoof,0.01519,0.985,True
test_split/7307/spoof/499506.png,499506.png,7307,spoof,spoof,0.005608,0.9946,True
test_split/7307/spoof/500106.png,500106.png,7307,spoof,spoof,0.02405,0.976,True
test_split/7307/spoof/500157.png,500157.png,7307,spoof,spoof,0.006123,0.9937,True
test_split/7307/spoof/500757.png,500757.png,7307,spoof,spoof,0.4966,0.5034,True
test_split/7307/spoof/501187.png,501187.png,7307,spoof,spoof,0.004894,0.995,True
test_split/7307/spoof/502778.png,502778.png,7307,spoof,spoof,0.007404,0.9927,True
test_split/7307/spoof/503523.png,503523.png,7307,spoof,spoof,0.01938,0.9805,True
test_split/7307/spoof/504732.png,504732.png,7307,spoof,spoof,0.01653,0.9834,True
test_split/7307/spoof/507215.png,507215.png,7307,spoof,spoof,0.004726,0.995,True
test_split/7307/spoof/507554.png,507554.png,7307,spoof,live,0.7173,0.2827,False
test_split/7307/spoof/508179.png,508179.png,7307,spoof,spoof,0.00563,0.994,True
test_split/7307/spoof/508483.png,508483.png,7307,spoof,spoof,0.01212,0.988,True
test_split/7307/spoof/508992.png,508992.png,7307,spoof,spoof,0.01127,0.989,True
test_split/7307/spoof/510938.png,510938.png,7307,spoof,spoof,0.10046,0.8994,True
test_split/7307/spoof/512275.png,512275.png,7307,spoof,live,0.5903,0.4097,False
test_split/7307/spoof/513690.png,513690.png,7307,spoof,spoof,0.005947,0.994,True
test_split/7307/spoof/514992.png,514992.png,7307,spoof,live,0.6587,0.3413,False
test_split/7307/spoof/517726.png,517726.png,7307,spoof,spoof,0.00274,0.997,True
test_split/7307/spoof/519107.png,519107.png,7307,spoof,spoof,0.006527,0.9937,True
test_split/7307/spoof/519515.png,519515.png,7307,spoof,spoof,0.00435,0.9956,True
test_split/7307/spoof/523791.png,523791.png,7307,spoof,spoof,0.0263,0.9736,True
test_split/7307/spoof/524256.png,524256.png,7307,spoof,spoof,0.4844,0.5156,True
test_split/7307/spoof/524588.png,524588.png,7307,spoof,live,0.7617,0.2383,False
test_split/7307/spoof/524667.png,524667.png,7307,spoof,spoof,0.3054,0.6943,True
test_split/7307/spoof/524791.png,524791.png,7307,spoof,spoof,0.00418,0.9956,True
test_split/7307/spoof/527224.png,527224.png,7307,spoof,spoof,0.00597,0.994,True
test_split/7307/spoof/530847.png,530847.png,7307,spoof,spoof,0.00823,0.9917,True
test_split/7307/spoof/531472.png,531472.png,7307,spoof,spoof,0.01285,0.9873,True
test_split/7307/spoof/533410.png,533410.png,7307,spoof,spoof,0.0052,0.9946,True
test_split/7307/spoof/534721.png,534721.png,7307,spoof,spoof,0.007133,0.9927,True
test_split/7307/spoof/536487.png,536487.png,7307,spoof,spoof,0.00904,0.9907,True
test_split/7307/spoof/537106.png,537106.png,7307,spoof,spoof,0.004513,0.9956,True
test_split/7307/spoof/540243.png,540243.png,7307,spoof,spoof,0.00624,0.9937,True
test_split/7307/spoof/541931.png,541931.png,7307,spoof,spoof,0.06793,0.932,True
test_split/7307/spoof/544282.png,544282.png,7307,spoof,spoof,0.004803,0.995,True
test_split/7307/spoof/545810.png,545810.png,7307,spoof,spoof,0.014984,0.985,True
test_split/7307/spoof/545854.png,545854.png,7307,spoof,spoof,0.1647,0.8354,True
test_split/7307/spoof/546141.png,546141.png,7307,spoof,live,0.6016,0.3984,False
test_split/7307/spoof/548085.png,548085.png,7307,spoof,spoof,0.3125,0.6875,True
test_split/7307/spoof/548613.png,548613.png,7307,spoof,spoof,0.0755,0.9243,True
test_split/7307/spoof/549929.png,549929.png,7307,spoof,spoof,0.004887,0.995,True
test_split/7307/spoof/550200.png,550200.png,7307,spoof,spoof,0.009766,0.99,True
test_split/7307/spoof/551456.png,551456.png,7307,spoof,spoof,0.00507,0.995,True
test_split/7307/spoof/553222.png,553222.png,7307,spoof,spoof,0.11835,0.882,True
test_split/7307/spoof/553325.png,553325.png,7307,spoof,live,0.793,0.207,False
test_split/7307/spoof/553750.png,553750.png,7307,spoof,spoof,0.004128,0.996,True
test_split/7307/spoof/557241.png,557241.png,7307,spoof,spoof,0.00846,0.9917,True
test_split/7307/spoof/557811.png,557811.png,7307,spoof,spoof,0.00909,0.9907,True
test_split/7307/spoof/558034.png,558034.png,7307,spoof,spoof,0.00547,0.9946,True
test_split/7307/spoof/558503.png,558503.png,7307,spoof,spoof,0.02834,0.9717,True
test_split/7310/live/500049.png,500049.png,7310,live,live,0.9917,0.0083,True
test_split/7310/live/501338.png,501338.png,7310,live,live,0.923,0.07715,True
test_split/7310/live/503520.png,503520.png,7310,live,live,0.9937,0.006348,True
test_split/7310/live/508856.png,508856.png,7310,live,live,0.9766,0.02344,True
test_split/7310/live/525898.png,525898.png,7310,live,live,0.523,0.477,True
test_split/7310/live/527198.png,527198.png,7310,live,live,0.993,0.006836,True
test_split/7310/live/529515.png,529515.png,7310,live,live,0.7993,0.2007,True
test_split/7310/live/549513.png,549513.png,7310,live,live,0.993,0.006836,True
test_split/7310/live/556494.png,556494.png,7310,live,live,0.9946,0.00537,True
test_split/7310/live/559805.png,559805.png,7310,live,live,0.994,0.00586,True
test_split/7310/spoof/495627.png,495627.png,7310,spoof,spoof,0.002516,0.9976,True
test_split/7310/spoof/495919.png,495919.png,7310,spoof,spoof,0.00227,0.9976,True
test_split/7310/spoof/496648.png,496648.png,7310,spoof,spoof,0.002342,0.9976,True
test_split/7310/spoof/497781.png,497781.png,7310,spoof,spoof,0.28,0.7197,True
test_split/7310/spoof/498737.png,498737.png,7310,spoof,live,0.9688,0.03125,False
test_split/7310/spoof/499932.png,499932.png,7310,spoof,spoof,0.2893,0.711,True
test_split/7310/spoof/500242.png,500242.png,7310,spoof,spoof,0.00284,0.997,True
test_split/7310/spoof/500280.png,500280.png,7310,spoof,live,0.9004,0.0996,False
test_split/7310/spoof/502365.png,502365.png,7310,spoof,spoof,0.3457,0.6543,True
test_split/7310/spoof/502831.png,502831.png,7310,spoof,live,0.978,0.02197,False
test_split/7310/spoof/503143.png,503143.png,7310,spoof,spoof,0.003944,0.996,True
test_split/7310/spoof/504513.png,504513.png,7310,spoof,live,0.958,0.042,False
test_split/7310/spoof/504699.png,504699.png,7310,spoof,live,0.963,0.0371,False
test_split/7310/spoof/505023.png,505023.png,7310,spoof,live,0.547,0.4531,False
test_split/7310/spoof/505326.png,505326.png,7310,spoof,spoof,0.00677,0.993,True
test_split/7310/spoof/505529.png,505529.png,7310,spoof,live,0.511,0.4888,False
test_split/7310/spoof/505679.png,505679.png,7310,spoof,spoof,0.01406,0.986,True
test_split/7310/spoof/505725.png,505725.png,7310,spoof,spoof,0.406,0.5938,True
test_split/7310/spoof/506023.png,506023.png,7310,spoof,spoof,0.002247,0.9976,True
test_split/7310/spoof/506267.png,506267.png,7310,spoof,spoof,0.002333,0.9976,True
test_split/7310/spoof/506661.png,506661.png,7310,spoof,spoof,0.002605,0.9976,True
test_split/7310/spoof/507194.png,507194.png,7310,spoof,spoof,0.002737,0.997,True
test_split/7310/spoof/507255.png,507255.png,7310,spoof,live,0.6587,0.3413,False
test_split/7310/spoof/507469.png,507469.png,7310,spoof,spoof,0.465,0.535,True
test_split/7310/spoof/508222.png,508222.png,7310,spoof,spoof,0.3586,0.6416,True
test_split/7310/spoof/508354.png,508354.png,7310,spoof,live,0.902,0.09814,False
test_split/7310/spoof/508973.png,508973.png,7310,spoof,live,0.9604,0.03955,False
test_split/7310/spoof/509299.png,509299.png,7310,spoof,spoof,0.002195,0.998,True
test_split/7310/spoof/509993.png,509993.png,7310,spoof,spoof,0.004192,0.9956,True
test_split/7310/spoof/510026.png,510026.png,7310,spoof,spoof,0.004063,0.996,True
test_split/7310/spoof/510120.png,510120.png,7310,spoof,spoof,0.002867,0.997,True
test_split/7310/spoof/511354.png,511354.png,7310,spoof,live,0.951,0.04883,False
test_split/7310/spoof/511801.png,511801.png,7310,spoof,spoof,0.4622,0.538,True
test_split/7310/spoof/511903.png,511903.png,7310,spoof,spoof,0.00243,0.9976,True
test_split/7310/spoof/513688.png,513688.png,7310,spoof,spoof,0.002178,0.998,True
test_split/7310/spoof/513842.png,513842.png,7310,spoof,spoof,0.335,0.665,True
test_split/7310/spoof/513919.png,513919.png,7310,spoof,spoof,0.006588,0.9937,True
test_split/7310/spoof/513937.png,513937.png,7310,spoof,spoof,0.002256,0.9976,True
test_split/7310/spoof/515477.png,515477.png,7310,spoof,spoof,0.005333,0.9946,True
test_split/7310/spoof/515623.png,515623.png,7310,spoof,live,0.89,0.10986,False
test_split/7310/spoof/516920.png,516920.png,7310,spoof,spoof,0.01956,0.9805,True
test_split/7310/spoof/517040.png,517040.png,7310,spoof,spoof,0.004467,0.9956,True
test_split/7310/spoof/517459.png,517459.png,7310,spoof,live,0.945,0.05518,False
test_split/7310/spoof/518220.png,518220.png,7310,spoof,live,0.7207,0.2793,False
test_split/7310/spoof/518364.png,518364.png,7310,spoof,live,0.949,0.05078,False
test_split/7310/spoof/519235.png,519235.png,7310,spoof,spoof,0.331,0.669,True
test_split/7310/spoof/520634.png,520634.png,7310,spoof,live,0.523,0.477,False
test_split/7310/spoof/520773.png,520773.png,7310,spoof,spoof,0.002449,0.9976,True
test_split/7310/spoof/521107.png,521107.png,7310,spoof,spoof,0.002953,0.997,True
test_split/7310/spoof/521483.png,521483.png,7310,spoof,live,0.537,0.463,False
test_split/7310/spoof/521663.png,521663.png,7310,spoof,spoof,0.004223,0.9956,True
test_split/7310/spoof/522259.png,522259.png,7310,spoof,live,0.5205,0.4795,False
test_split/7310/spoof/522586.png,522586.png,7310,spoof,spoof,0.002213,0.9976,True
test_split/7310/spoof/523028.png,523028.png,7310,spoof,spoof,0.002287,0.9976,True
test_split/7310/spoof/523598.png,523598.png,7310,spoof,spoof,0.3743,0.626,True
test_split/7310/spoof/523702.png,523702.png,7310,spoof,live,0.9814,0.01855,False
test_split/7310/spoof/524340.png,524340.png,7310,spoof,spoof,0.00597,0.994,True
test_split/7310/spoof/524582.png,524582.png,7310,spoof,spoof,0.002243,0.9976,True
test_split/7310/spoof/525149.png,525149.png,7310,spoof,spoof,0.007,0.993,True
test_split/7310/spoof/525287.png,525287.png,7310,spoof,spoof,0.06003,0.94,True
test_split/7310/spoof/525711.png,525711.png,7310,spoof,spoof,0.003878,0.996,True
test_split/7310/spoof/526583.png,526583.png,7310,spoof,live,0.9194,0.08057,False
test_split/7310/spoof/527284.png,527284.png,7310,spoof,spoof,0.009125,0.9907,True
test_split/7310/spoof/527294.png,527294.png,7310,spoof,live,0.979,0.021,False
test_split/7310/spoof/527834.png,527834.png,7310,spoof,spoof,0.002365,0.9976,True
test_split/7310/spoof/528062.png,528062.png,7310,spoof,spoof,0.002296,0.9976,True
test_split/7310/spoof/528168.png,528168.png,7310,spoof,spoof,0.464,0.536,True
test_split/7310/spoof/528463.png,528463.png,7310,spoof,spoof,0.00321,0.9966,True
test_split/7310/spoof/529226.png,529226.png,7310,spoof,spoof,0.3066,0.6934,True
test_split/7310/spoof/530899.png,530899.png,7310,spoof,spoof,0.004025,0.996,True
test_split/7310/spoof/532939.png,532939.png,7310,spoof,spoof,0.00425,0.9956,True
test_split/7310/spoof/533176.png,533176.png,7310,spoof,live,0.934,0.0659,False
test_split/7310/spoof/533582.png,533582.png,7310,spoof,spoof,0.003397,0.9966,True
test_split/7310/spoof/534598.png,534598.png,7310,spoof,spoof,0.002161,0.998,True
test_split/7310/spoof/534701.png,534701.png,7310,spoof,spoof,0.004356,0.9956,True
test_split/7310/spoof/535851.png,535851.png,7310,spoof,live,0.795,0.2051,False
test_split/7310/spoof/536191.png,536191.png,7310,spoof,spoof,0.002253,0.9976,True
test_split/7310/spoof/536229.png,536229.png,7310,spoof,spoof,0.003975,0.996,True
test_split/7310/spoof/538845.png,538845.png,7310,spoof,spoof,0.4917,0.5083,True
test_split/7310/spoof/539590.png,539590.png,7310,spoof,spoof,0.003437,0.9966,True
test_split/7310/spoof/540659.png,540659.png,7310,spoof,spoof,0.002266,0.9976,True
test_split/7310/spoof/542218.png,542218.png,7310,spoof,spoof,0.002104,0.998,True
test_split/7310/spoof/542470.png,542470.png,7310,spoof,spoof,0.002392,0.9976,True
test_split/7310/spoof/544144.png,544144.png,7310,spoof,spoof,0.00209,0.998,True
test_split/7310/spoof/544806.png,544806.png,7310,spoof,spoof,0.3298,0.67,True
test_split/7310/spoof/545747.png,545747.png,7310,spoof,spoof,0.0047,0.995,True
test_split/7310/spoof/546802.png,546802.png,7310,spoof,live,0.9756,0.02441,False
test_split/7310/spoof/547517.png,547517.png,7310,spoof,live,0.986,0.01416,False
test_split/7310/spoof/547960.png,547960.png,7310,spoof,live,0.953,0.04688,False
test_split/7310/spoof/548598.png,548598.png,7310,spoof,spoof,0.005013,0.995,True
test_split/7310/spoof/549183.png,549183.png,7310,spoof,live,0.9575,0.04248,False
test_split/7310/spoof/549964.png,549964.png,7310,spoof,spoof,0.006157,0.9937,True
test_split/7310/spoof/550232.png,550232.png,7310,spoof,live,0.9136,0.0864,False
test_split/7310/spoof/550987.png,550987.png,7310,spoof,spoof,0.00439,0.9956,True
test_split/7310/spoof/551247.png,551247.png,7310,spoof,spoof,0.004166,0.9956,True
test_split/7310/spoof/551396.png,551396.png,7310,spoof,spoof,0.396,0.604,True
test_split/7310/spoof/551599.png,551599.png,7310,spoof,spoof,0.003021,0.997,True
test_split/7310/spoof/551658.png,551658.png,7310,spoof,live,0.98,0.02002,False
test_split/7310/spoof/551812.png,551812.png,7310,spoof,spoof,0.02042,0.9795,True
test_split/7310/spoof/553505.png,553505.png,7310,spoof,spoof,0.00462,0.9956,True
test_split/7310/spoof/555876.png,555876.png,7310,spoof,live,0.5215,0.4785,False
test_split/7310/spoof/556223.png,556223.png,7310,spoof,live,0.9185,0.08154,False
test_split/7310/spoof/557072.png,557072.png,7310,spoof,live,0.8774,0.12256,False
test_split/7310/spoof/557152.png,557152.png,7310,spoof,live,0.8,0.2002,False
test_split/7310/spoof/557451.png,557451.png,7310,spoof,spoof,0.00853,0.9917,True
test_split/7310/spoof/558395.png,558395.png,7310,spoof,spoof,0.002256,0.9976,True
test_split/7310/spoof/559095.png,559095.png,7310,spoof,live,0.976,0.02393,False
test_split/7310/spoof/559111.png,559111.png,7310,spoof,live,0.6665,0.3335,False
test_split/7310/spoof/561360.png,561360.png,7310,spoof,live,0.793,0.207,False
test_split/7322/live/494450.png,494450.png,7322,live,live,0.995,0.004883,True
test_split/7322/live/494453.png,494453.png,7322,live,live,0.9956,0.004395,True
test_split/7322/live/494661.png,494661.png,7322,live,live,0.7144,0.2856,True
test_split/7322/live/496105.png,496105.png,7322,live,live,0.9907,0.00928,True
test_split/7322/live/499056.png,499056.png,7322,live,spoof,0.2832,0.717,False
test_split/7322/live/501352.png,501352.png,7322,live,live,0.995,0.004883,True
test_split/7322/live/506629.png,506629.png,7322,live,live,0.994,0.00586,True
test_split/7322/live/511131.png,511131.png,7322,live,live,0.9956,0.004395,True
test_split/7322/live/511485.png,511485.png,7322,live,live,0.989,0.01123,True
test_split/7322/live/511662.png,511662.png,7322,live,live,0.9956,0.004395,True
test_split/7322/live/511883.png,511883.png,7322,live,live,0.994,0.00586,True
test_split/7322/live/513912.png,513912.png,7322,live,live,0.9683,0.03174,True
test_split/7322/live/515999.png,515999.png,7322,live,spoof,0.1366,0.8633,False
test_split/7322/live/534886.png,534886.png,7322,live,live,0.9937,0.006348,True
test_split/7322/live/535017.png,535017.png,7322,live,live,0.995,0.004883,True
test_split/7322/live/535771.png,535771.png,7322,live,live,0.8228,0.1772,True
test_split/7322/live/536463.png,536463.png,7322,live,live,0.9946,0.00537,True
test_split/7322/live/540645.png,540645.png,7322,live,live,0.995,0.004883,True
test_split/7322/live/551927.png,551927.png,7322,live,live,0.9956,0.004395,True
test_split/7322/live/555524.png,555524.png,7322,live,live,0.984,0.01611,True
test_split/7322/live/560212.png,560212.png,7322,live,live,0.995,0.004883,True
test_split/7323/live/517781.png,517781.png,7323,live,live,0.995,0.004883,True
test_split/7323/live/525233.png,525233.png,7323,live,live,0.9956,0.004395,True
test_split/7323/live/537084.png,537084.png,7323,live,live,0.995,0.004883,True
test_split/7323/live/537250.png,537250.png,7323,live,live,0.9307,0.06934,True
test_split/7323/live/538479.png,538479.png,7323,live,live,0.995,0.004883,True
test_split/7323/spoof/502347.png,502347.png,7323,spoof,spoof,0.007504,0.9927,True
test_split/7323/spoof/506506.png,506506.png,7323,spoof,spoof,0.4043,0.5957,True
test_split/7323/spoof/532813.png,532813.png,7323,spoof,spoof,0.01107,0.989,True
test_split/7323/spoof/532978.png,532978.png,7323,spoof,spoof,0.00892,0.991,True
test_split/7323/spoof/533476.png,533476.png,7323,spoof,spoof,0.463,0.537,True
test_split/7323/spoof/535000.png,535000.png,7323,spoof,spoof,0.2455,0.7544,True
test_split/7323/spoof/535116.png,535116.png,7323,spoof,spoof,0.3716,0.6284,True
test_split/7323/spoof/540356.png,540356.png,7323,spoof,spoof,0.011986,0.988,True
test_split/7323/spoof/546079.png,546079.png,7323,spoof,spoof,0.2722,0.7275,True
test_split/7323/spoof/550998.png,550998.png,7323,spoof,spoof,0.398,0.602,True
test_split/7323/spoof/561238.png,561238.png,7323,spoof,spoof,0.004932,0.995,True
test_split/7325/live/494666.png,494666.png,7325,live,live,0.994,0.00586,True
test_split/7325/live/500690.png,500690.png,7325,live,live,0.8066,0.1934,True
test_split/7325/live/504533.png,504533.png,7325,live,live,0.657,0.3428,True
test_split/7325/live/506440.png,506440.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/507865.png,507865.png,7325,live,live,0.9937,0.006348,True
test_split/7325/live/508248.png,508248.png,7325,live,live,0.934,0.0659,True
test_split/7325/live/508438.png,508438.png,7325,live,live,0.955,0.04492,True
test_split/7325/live/511518.png,511518.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/512146.png,512146.png,7325,live,live,0.9946,0.00537,True
test_split/7325/live/512280.png,512280.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/512984.png,512984.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/515058.png,515058.png,7325,live,live,0.978,0.02197,True
test_split/7325/live/515529.png,515529.png,7325,live,live,0.9883,0.01172,True
test_split/7325/live/517079.png,517079.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/518708.png,518708.png,7325,live,live,0.993,0.006836,True
test_split/7325/live/522655.png,522655.png,7325,live,live,0.9844,0.01563,True
test_split/7325/live/525252.png,525252.png,7325,live,live,0.9946,0.00537,True
test_split/7325/live/531301.png,531301.png,7325,live,live,0.9946,0.00537,True
test_split/7325/live/531863.png,531863.png,7325,live,live,0.96,0.04004,True
test_split/7325/live/531892.png,531892.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/534624.png,534624.png,7325,live,live,0.9927,0.007324,True
test_split/7325/live/534699.png,534699.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/541080.png,541080.png,7325,live,live,0.9946,0.00537,True
test_split/7325/live/543905.png,543905.png,7325,live,live,0.995,0.004883,True
test_split/7325/live/549142.png,549142.png,7325,live,live,0.9956,0.004395,True
test_split/7325/live/550435.png,550435.png,7325,live,live,0.991,0.00879,True
test_split/7325/live/552211.png,552211.png,7325,live,live,0.9927,0.007324,True
test_split/7325/live/556848.png,556848.png,7325,live,live,0.8403,0.1597,True
test_split/7325/live/557730.png,557730.png,7325,live,live,0.9956,0.004395,True
test_split/7325/spoof/494778.png,494778.png,7325,spoof,spoof,0.04794,0.952,True
test_split/7325/spoof/499246.png,499246.png,7325,spoof,spoof,0.0411,0.959,True
test_split/7325/spoof/500260.png,500260.png,7325,spoof,spoof,0.04263,0.9575,True
test_split/7325/spoof/500637.png,500637.png,7325,spoof,spoof,0.04245,0.9575,True
test_split/7325/spoof/501291.png,501291.png,7325,spoof,spoof,0.1589,0.841,True
test_split/7325/spoof/502970.png,502970.png,7325,spoof,live,0.75,0.25,False
test_split/7325/spoof/504194.png,504194.png,7325,spoof,live,0.8994,0.1006,False
test_split/7325/spoof/506008.png,506008.png,7325,spoof,live,0.9033,0.0967,False
test_split/7325/spoof/508031.png,508031.png,7325,spoof,spoof,0.0617,0.9385,True
test_split/7325/spoof/508358.png,508358.png,7325,spoof,spoof,0.0402,0.96,True
test_split/7325/spoof/510309.png,510309.png,7325,spoof,live,0.723,0.2769,False
test_split/7325/spoof/511805.png,511805.png,7325,spoof,spoof,0.05905,0.941,True
test_split/7325/spoof/512904.png,512904.png,7325,spoof,live,0.8784,0.1216,False
test_split/7325/spoof/514585.png,514585.png,7325,spoof,spoof,0.0473,0.9526,True
test_split/7325/spoof/514795.png,514795.png,7325,spoof,live,0.7725,0.2275,False
test_split/7325/spoof/515943.png,515943.png,7325,spoof,spoof,0.06137,0.9385,True
test_split/7325/spoof/515948.png,515948.png,7325,spoof,live,0.829,0.1709,False
test_split/7325/spoof/517103.png,517103.png,7325,spoof,spoof,0.02934,0.9707,True
test_split/7325/spoof/517316.png,517316.png,7325,spoof,live,0.8022,0.1978,False
test_split/7325/spoof/517818.png,517818.png,7325,spoof,spoof,0.07495,0.925,True
test_split/7325/spoof/518610.png,518610.png,7325,spoof,live,0.875,0.125,False
test_split/7325/spoof/518858.png,518858.png,7325,spoof,spoof,0.058,0.942,True
test_split/7325/spoof/520067.png,520067.png,7325,spoof,spoof,0.0444,0.9556,True
test_split/7325/spoof/520597.png,520597.png,7325,spoof,spoof,0.0443,0.9556,True
test_split/7325/spoof/522393.png,522393.png,7325,spoof,live,0.881,0.11914,False
test_split/7325/spoof/524404.png,524404.png,7325,spoof,spoof,0.04468,0.955,True
test_split/7325/spoof/524668.png,524668.png,7325,spoof,live,0.7393,0.2607,False
test_split/7325/spoof/524837.png,524837.png,7325,spoof,spoof,0.0899,0.91,True
test_split/7325/spoof/525568.png,525568.png,7325,spoof,spoof,0.0636,0.9365,True
test_split/7325/spoof/526973.png,526973.png,7325,spoof,live,0.743,0.2568,False
test_split/7325/spoof/528698.png,528698.png,7325,spoof,spoof,0.03464,0.9653,True
test_split/7325/spoof/532087.png,532087.png,7325,spoof,spoof,0.08057,0.9194,True
test_split/7325/spoof/532184.png,532184.png,7325,spoof,spoof,0.03656,0.9634,True
test_split/7325/spoof/533154.png,533154.png,7325,spoof,live,0.8643,0.1357,False
test_split/7325/spoof/534127.png,534127.png,7325,spoof,spoof,0.0681,0.9316,True
test_split/7325/spoof/534134.png,534134.png,7325,spoof,spoof,0.0518,0.948,True
test_split/7325/spoof/535821.png,535821.png,7325,spoof,spoof,0.04752,0.9526,True
test_split/7325/spoof/538560.png,538560.png,7325,spoof,spoof,0.10236,0.8975,True
test_split/7325/spoof/539433.png,539433.png,7325,spoof,live,0.6636,0.3364,False
test_split/7325/spoof/539806.png,539806.png,7325,spoof,live,0.6196,0.3804,False
test_split/7325/spoof/540374.png,540374.png,7325,spoof,spoof,0.0887,0.911,True
test_split/7325/spoof/541147.png,541147.png,7325,spoof,spoof,0.0621,0.938,True
test_split/7325/spoof/542508.png,542508.png,7325,spoof,live,0.734,0.266,False
test_split/7325/spoof/544394.png,544394.png,7325,spoof,live,0.9473,0.05273,False
test_split/7325/spoof/548577.png,548577.png,7325,spoof,live,0.7637,0.2363,False
test_split/7325/spoof/549199.png,549199.png,7325,spoof,live,0.7686,0.2314,False
test_split/7325/spoof/549408.png,549408.png,7325,spoof,live,0.7144,0.2856,False
test_split/7325/spoof/551427.png,551427.png,7325,spoof,spoof,0.348,0.6523,True
test_split/7325/spoof/553547.png,553547.png,7325,spoof,spoof,0.0555,0.9443,True
